effects,variances,effects.cil,effects.cih,estimate,lab,estimate.cil,estimate.cih,inverse_vars,identity,index,method
-0.05469479432512926,0.06669159600438557,-0.5608499283870253,0.4514603397367668,0.353479808327222,lppparisdescartes2,0.2885319562777079,0.41842766037673607,14.994392995696805,1,88,HPP
0.13934810489207464,0.14320389097030378,-0.6023471493232891,0.8810433591074384,0.353479808327222,lscppsl,0.2885319562777079,0.41842766037673607,6.983050482946516,1,89,Eye tracking
0.14274992667470185,0.20050943853914083,-0.7348882398316374,1.0203880931810412,0.353479808327222,madlabucsd,0.2885319562777079,0.41842766037673607,4.987296395051214,1,90,Central fixation
0.49824023756776104,0.18746007578026316,-0.35035870282403614,1.3468391779595583,0.353479808327222,minddevlabbicocca,0.2885319562777079,0.41842766037673607,5.33446919744223,1,91,Central fixation
0.19473312513925575,0.0669826749168875,-0.3125253764091801,0.7019916266876917,0.353479808327222,musdevutm,0.2885319562777079,0.41842766037673607,14.92923358526374,1,92,HPP
0.6380761768819173,0.2101785301876061,-0.26047385996060923,1.536626213724444,0.353479808327222,nusinfantlanguagecentre,0.2885319562777079,0.41842766037673607,4.757859897047507,1,93,Eye tracking
0.38346459778150715,0.06789204248126444,-0.12722560718094716,0.8941548027439614,0.353479808327222,pocdnorthwestern,0.2885319562777079,0.41842766037673607,14.729266692425124,1,94,Eye tracking
0.4990496242367993,0.07931779353318165,-0.05294316340270955,1.0510424118763082,0.353479808327222,purdueinfantspeech,0.2885319562777079,0.41842766037673607,12.60751157407905,1,95,HPP
0.818275779793498,0.06991592944997305,0.3000295411263688,1.3365220184606272,0.353479808327222,purdueinfantspeech,0.2885319562777079,0.41842766037673607,14.30289217159775,1,96,HPP
-0.28437012832864705,0.10632718907744278,-0.9234722472119712,0.3547319905546771,0.353479808327222,socialcogumiami,0.2885319562777079,0.41842766037673607,9.4049321596535,1,97,Eye tracking
0.5282912274497675,0.08624053771875398,-0.04728628628848808,1.1038687411880233,0.353479808327222,trainorlab,0.2885319562777079,0.41842766037673607,11.59547501038527,1,98,HPP
-0.024491295905108564,0.18183181417216163,-0.8602540771023004,0.8112714852920833,0.353479808327222,udssaarland,0.2885319562777079,0.41842766037673607,5.499587652209102,1,99,Central fixation
-0.2693459079769168,0.13454245363573183,-0.9882612682779833,0.4495694523241497,0.353479808327222,udssaarland,0.2885319562777079,0.41842766037673607,7.432598209539562,1,100,Central fixation
0.33531696517250614,0.11930055098724264,-0.34165286717130844,1.0122867975163208,0.353479808327222,udssaarland,0.2885319562777079,0.41842766037673607,8.38219095993056,1,101,Central fixation
0.8120149228839431,0.10824210293732771,0.1671834866937718,1.4568463590741143,0.353479808327222,unlvmusiclab,0.2885319562777079,0.41842766037673607,9.238549260069357,1,102,Central fixation
0.02083591022472662,0.0625033916808976,-0.4691683808747329,0.5108402013241862,0.353479808327222,weescienceedinburgh,0.2885319562777079,0.41842766037673607,15.999131776805992,1,103,Central fixation
0.2652589635012967,0.06725301931431485,-0.24302216369435975,0.7735400906969532,0.353479808327222,weltentdeckerzurich,0.2885319562777079,0.41842766037673607,14.86922089440153,1,104,Eye tracking
-0.3841716342015899,0.16974141342760665,-1.1916706433951416,0.4233273749919619,0.353479808327222,wsigoettingen,0.2885319562777079,0.41842766037673607,5.891314204394156,1,105,Central fixation
0.2879483193088247,0.06518479221445787,-0.21245621207287935,0.7883528506905287,0.353479808327222,wsigoettingen,0.2885319562777079,0.41842766037673607,15.341001574569747,1,106,Central fixation
0.2844136877933894,0.06734075954836863,-0.2241988904617328,0.7930262660485116,0.353479808327222,wsigoettingen,0.2885319562777079,0.41842766037673607,14.849847354063971,1,107,Central fixation
0.41889160406613524,0.13625783626595167,-0.3045922361214226,1.142375444253693,0.353479808327222,wsigoettingen,0.2885319562777079,0.41842766037673607,7.339027445351278,1,108,Central fixation
0.353479808327222,,0.2885319562777079,0.41842766037673607,,Meta-analytic estimate,,,,,,""
0.2913440750818632,,0.1766665389831164,0.40602161118061003,,Meta-analytic estimate,,,,,,Central fixation
0.2351545874062138,,0.1298525228499,0.3404566519625276,,Meta-analytic estimate,,,,,,Eye tracking
0.5045439592271364,,0.4040353441045519,0.6050525743497208,,Meta-analytic estimate,,,,,,HPP
